COUPON_UPC,PRODUCT_ID,CAMPAIGN
51300010013,1868759,5
57045970076,1874123,2
52100020075,1875761,1
52100020075,1878907,1
52100020075,1880641,1
52500000075,1887004,1
51300010013,1887167,5
54100027032,1892699,3
52400000031,1894894,1
54100027032,1897825,3
54100027032,1902655,3
54670400033,1905173,2
51500050013,1906618,5
54420933024,1909209,4
52400000031,1909813,1
51111074175,1912222,2
52277610055,1913428,4
52400000031,1917544,1
52277610055,1919817,4
54100027032,1922076,3
52000030042,1922592,2
52100020075,1923791,1
54800110055,1923849,3
51111074175,1925691,2
51300010013,1926100,5
51300010013,1928650,5
51111074175,1929878,2
52400000031,1930720,1
54420933024,1932078,4
54100027032,1937182,3
51500050013,1937858,5
51111131075,1940170,3
51111131077,1940170,3
52740020050,1940298,3
52400000031,1954098,1
58978500076,1956534,1
51300010013,1968129,5
51500050013,1969208,5
51500050013,1969236,5
10000089061,1973338,4
52800051060,1975303,4
54610030075,1975704,1
51111030050,1976188,1
53800030050,1977670,2
57218050076,1981189,2
51111074175,1984332,2
52100020075,1987955,1
54100010032,1991569,3
51500050013,1992055,5
52800051060,1994074,4
54100010032,1996790,3
54100027032,1997941,3
52000030042,2005109,2
53700060051,2009165,7
57045970076,2010589,2
54100027032,2013334,3
54420933024,2015837,4
51500050013,2018901,5
54300026150,2021324,4
52740020050,2022045,3
51300010013,2022375,5
52100020075,2027206,1
51514111050,2028833,4
51500050013,2028997,5
51111030050,2037968,1
53620010028,2038438,3
53620010001,2038438,3
51300010013,2041012,5
52400000031,2042094,1
54100027032,2043154,3
53620010028,2046755,3
53620010001,2046755,3
52732670076,2046988,2
51111074175,2049074,2
53450050033,2052480,4
51300010013,2057922,5
53700048051,2060019,7
54100027032,2062218,3
54420933024,2064124,4
52500000075,2065971,1
51500050013,2066136,5
51500050013,2070720,5
53700060051,2072398,7
52400000031,2077731,1
51300010013,2083389,5
54100027032,2087418,3
52000030042,2088604,2
53620010028,2093631,3
53620010001,2093631,3
52100020075,2107433,1
51300010013,2108442,5
52400000031,2109222,1
54420933024,2113687,4
51300010013,2136404,5
51300010013,2139210,5
51500050013,2143344,5
52100020075,2149717,1
53700048051,2156552,7
51300010013,2156926,5
51300010013,2162013,5
51500050013,2169104,5
55000081033,2180403,4
51300010013,2185146,5
53620010001,2186541,3
53620010028,2186541,3
51300010013,2199278,5
54100027032,2201446,3
51300010013,2204738,5
51300010013,2210035,5
51500050013,2224548,5
53100010076,2233406,2
50813700076,2234023,5
51500050013,2234844,5
51500050013,2241651,5
51500050013,2252058,5
51500050013,2254153,5
51300010013,2254829,5
51500050013,2255808,5
51500050013,2259320,5
51300010013,2268237,5
51514111050,2272148,4
51500050013,2273053,5
51300010013,2276914,5
51500050013,2279831,5
51300010013,2304580,5
51300010013,2304719,5
51300010013,2311748,5
51500050013,2321343,5
54800110055,2323855,3
51500050013,2326029,5
51300010013,2327206,5
51500050013,2335965,5
57007440087,2336994,5
52100020075,2341187,1
52000030042,2360149,2
53800030050,2365291,2
51300010013,2366702,5
51300010013,2369505,5
54800110055,2391598,3
53450050033,2392868,4
51111030050,2403912,1
52100020075,2413077,1
52740020050,2422263,3
54100027032,2440812,3
52400000031,2453468,1
52740020050,2468363,3
52100012050,2483149,1
52400000031,2495440,1
55000081033,2506902,4
54100027032,2512278,3
53800030050,2518778,2
54100010032,2523200,3
52400000031,2528425,1
10000089061,2532909,4
53700048051,2536293,7
52400000031,2538819,1
52100020075,2539940,1
53700048051,2561924,7
52400000031,2563513,1
52000030042,2567570,2
52800051060,2572866,4
55000081033,2578411,4
55272918040,2581115,4
52400000031,2587960,1
51514111050,2591088,4
52400000031,2594052,1
53700048051,2606380,7
53620010028,2618713,3
53620010001,2618713,3
52400000031,2621630,1
52500000075,2623980,1
52400000031,2629716,1
54100027032,2632527,3
53620010001,2637153,3
53620010028,2637153,3
52400000031,2644136,1
52400000031,2645397,1
53620010028,2648448,3
53620010001,2648448,3
52740020050,2648872,3
53700048051,2657456,7
52100020075,2660052,1
52400000031,2663600,1
57045970076,2665709,2
54300026150,2666158,4
52100020075,2671436,1
54100027032,2688043,3
53800030050,2688517,2
52400000031,2688556,1
52740020050,2700973,3
54300026150,2712446,4
54300026150,2854026,4
10000089061,2885654,4
53620010001,2976513,3
53620010028,2976513,3
52740020050,2978117,3
51111030050,2991358,1
54100010032,3008509,3
54100027032,3035669,3
53620010028,3049880,3
53620010001,3049880,3
52277610055,3273239,4
52100020075,3566906,1
52400000031,3569014,1
52100020075,3615921,1
52100020075,3679915,1
52400000031,3742239,1
52732670076,3792452,2
52100012050,3798594,1
52100020075,3923684,1
53800030050,3938236,2
57050100076,4697572,7
52400000031,5131880,1
53700048051,5540360,7
57045970076,5540724,2
51111131077,5563862,3
51111131075,5563862,3
51111124078,5564325,3
51111124076,5564325,3
52000030042,5564634,2
52000030042,5564713,2
51111131077,5564821,3
51111131075,5564821,3
51111122077,5565415,3
51111122075,5565415,3
51111120076,5565505,3
51111124078,5565505,3
52000030042,5565675,2
54589320087,5565840,3
51111120076,5565840,3
51111124078,5565840,3
52400000031,5566545,1
52000030042,5567169,2
54670400033,5567715,2
52400000031,5568242,1
53700048051,5568987,7
53700060051,5569071,7
53700048051,5569191,7
53700060051,5569209,7
53700048051,5569635,7
57265521233,5569852,1
55000051087,5571176,5
50813700076,5572227,5
54670400033,5572957,2
58374400087,5591081,5
51514111050,5639928,4
51111131075,5694590,3
51111131077,5694590,3
54132220050,5712355,2
52277610055,5717523,4
57050100076,5770698,7
53620010001,5995285,3
53620010028,5995285,3
53620010028,5995327,3
53620010001,5995327,3
54100024932,5995392,3
54100024932,5995435,3
53620010001,5995630,3
53620010028,5995630,3
53328614176,5996184,2
53328614176,5996331,2
53328614176,5996477,2
53328614176,5996509,2
51111120076,6034923,3
51111124078,6034923,3
51111124078,6039584,3
51111120076,6039584,3
53620010028,6391099,3
53800030050,6391133,2
51514111050,6391381,4
53800030050,6392202,2
57050100076,6424118,7
53700048182,6442464,5
57050100076,6442658,7
53700048182,6442673,5
57050100076,6442692,7
57050100076,6442712,7
57050100076,6442751,7
57050100076,6442787,7
52100020075,6463727,1
53320051055,6463972,7
52740020050,6464126,3
54100024932,6464273,3
52740020050,6467382,3
50813700076,6513645,5
50813700076,6513674,5
50813700076,6513929,5
50813700076,6514301,5
51500050013,6519675,5
51500050013,6519713,5
51500050013,6519789,5
51500050013,6519888,5
51500050013,6520461,5
51500050013,6533158,5
51500050013,6533437,5
51500050013,6533918,5
51500050013,6534069,5
51500050013,6534221,5
51500050013,6534606,5
51500050013,6534657,5
51500050013,6534871,5
51500050013,6534873,5
51500050013,6544672,5
51500050013,6544680,5
51500050013,6544704,5
51500050013,6544706,5
51500050013,6544712,5
51500050013,6544714,5
51500050013,6544721,5
51500050013,6544728,5
51500050013,6544730,5
51500050013,6544738,5
53700060051,6546065,7
53700060051,6546066,7
54100024932,6553414,3
54100024932,6554868,3
54100024932,6555376,3
51500050013,6558420,5
51500050013,6558518,5
54610030075,6564520,1
51500050013,6759589,5
51500050013,6766506,5
51500050013,6767756,5
54610030075,6772755,1
57050100076,6772846,7
51500050013,6904357,5
51500050013,6904378,5
51500050013,6904389,5
51500050013,6904409,5
51500050013,6904423,5
56025876174,6904881,5
52500000075,6978641,1
53700048051,6978852,7
54100027032,6978887,3
53328614176,6978916,2
54100027032,6979097,3
53700048051,6979214,7
54100027032,6979222,3
54100027032,6979345,3
53328614176,6979364,2
52500000075,6979545,1
54100027032,6979758,3
54100027032,6979773,3
53700048051,6979806,7
54100027032,6980358,3
52500000075,6980877,1
54100027032,6981521,3
54100027032,6981661,3
52500000075,6981969,1
54100027032,6982117,3
52500000075,6983062,1
54100027032,7033739,3
51500050013,7083587,5
51500050013,7083589,5
55000081033,7109775,4
53800030050,7126389,2
53100010076,7141058,2
53100010076,7141059,2
53100010076,7142935,2
53100010076,7142937,2
53100010076,7144131,2
53100010076,7144132,2
53100010076,7144134,2
53100010076,7144136,2
53100010076,7144140,2
53100010076,7147659,2
53100010076,7147661,2
53100010076,7147666,2
57410101082,7150467,5
53700048182,7155015,5
53700048182,7157442,5
57050100076,7166644,7
57050100076,7166673,7
57050100076,7167730,7
57265521233,7167860,1
57265521233,7167865,1
53100010076,7167903,2
55000081033,7167945,4
57265521233,7168233,1
53100010076,7168293,2
53100010076,7168978,2
53100010076,7177209,2
57265521233,7178590,1
53100010076,7183980,2
53600010082,7186271,5
57265521233,7188596,1
57265521233,7189963,1
53600010082,7409792,5
52000030042,7409880,2
52000030042,7409930,2
52000030042,7409942,2
52000030042,7409997,2
52000030042,7410018,2
52000030042,7410170,2
52000030042,7410216,2
53800030050,7410218,2
52000030042,7410303,2
52000030042,7410304,2
53600010082,7410334,5
52000030042,7412116,2
50813700076,7441189,5
53700048182,7442983,5
53700048182,7443320,5
53700048182,7461229,5
52277610055,7463645,4
51111124078,7466949,3
51111120076,7466949,3
52740020050,7466952,3
52740020050,7468025,3
51111122077,8011424,3
51111122075,8011424,3
53100010076,8014960,2
53100010076,8014961,2
55000051087,8020166,5
53700060051,8069095,7
57455024475,8118506,2
54610030075,8118590,1
53700048182,8118676,5
57050100076,8118787,7
50813700076,8118805,5
50813700076,8118994,5
57050100076,8147357,7
57050100076,8147360,7
57050100076,8151721,7
56025876174,8159803,5
56025876174,8160068,5
57050100076,8160236,7
57050100076,8160369,7
56025876174,8160432,5
53700048051,8176840,7
53700048051,8181066,7
53700048051,8181067,7
53700060051,8181198,7
54670400033,8181382,2
54132220050,8181485,2
54670400033,8181555,2
53700048051,8183022,7
54800110055,8186309,3
53700060051,8198256,7
54800110055,8198530,3
54800110055,8205620,3
52400000031,8249290,1
52400000031,8249440,1
52400000031,8249518,1
51380040009,8357418,1
51380040009,8358383,1
57050100076,8359213,7
51380040009,8364862,1
51111120076,8379040,3
51111124078,8379040,3
52800051060,9187985,4
52800051060,9187986,4
51380040009,9194206,1
51380040009,9194383,1
51380040009,9195089,1
51380040009,9196920,1
51380040009,9198613,1
58087858576,9245199,7
58087858576,9245252,7
58087858576,9245254,7
58087858576,9245255,7
58087858576,9245271,7
58087858576,9245294,7
58087858576,9245318,7
58087858576,9245345,7
58087858576,9245346,7
58087858576,9245347,7
58087858576,9245348,7
58087858576,9245376,7
58087858576,9245432,7
58087858576,9245489,7
58087858576,9250325,7
58087858576,9250451,7
58087858576,9250488,7
53620064076,9295083,2
55000081033,9296787,4
53620064076,9296853,2
53620064076,9296855,2
58660017075,9296924,2
53620064076,9297020,2
58660017075,9297069,2
51530011350,9297150,2
53620064076,9297194,2
53620064076,9297228,2
51530011350,9297279,2
53620064076,9297309,2
58660017075,9297319,2
53800030050,9297500,2
51530011350,9297509,2
53800030050,9297561,2
51530011350,9297611,2
58660017075,9298275,2
58660017075,9298555,2
58660017075,9298691,2
53620064076,9299852,2
53620064076,9300672,2
53620064076,9302113,2
51530011350,9304088,2
54589371175,9368273,3
54589371155,9368273,3
51111122077,9368279,3
51111122075,9368279,3
51111124078,9368337,3
51111121078,9368337,7
51111120076,9368337,3
51111122075,9368345,3
51111122077,9368345,3
51111124076,9368346,3
51111124078,9368346,3
54589371175,9368376,3
54589371155,9368376,3
51111124078,9368403,3
51111124076,9368403,3
51111124078,9368414,3
51111124076,9368414,3
51111120076,9368488,3
51111124078,9368488,3
54589320087,9368501,3
51111120076,9368501,3
51111121078,9368501,7
51111124078,9368501,3
54589371175,9370002,3
54589371155,9370002,3
51111122077,9373384,3
51111122075,9373384,3
58660017075,9405078,2
57265521233,9419268,1
51111111177,9419362,3
51111111175,9419362,3
55000051087,9419393,5
52100020075,9420140,1
51111131075,9420211,3
51111131077,9420211,3
57265521233,9423210,1
54610030075,9423981,1
52100020075,9425312,1
53600010082,9445761,5
50813700076,9445777,5
53600010082,9445781,5
50813700076,9445878,5
53600010082,9445886,5
50813700076,9446074,5
50813700076,9446085,5
50813700076,9446256,5
53600010082,9446261,5
50813700076,9446394,5
53600010082,9446396,5
50813700076,9446400,5
50813700076,9446401,5
53600010082,9446443,5
50813700076,9446445,5
50813700076,9446700,5
50813700076,9446781,5
53600010082,9449720,5
50813700076,9450044,5
50813700076,9451401,5
50813700076,9451408,5
50813700076,9451468,5
10000085371,9485371,4
57218050076,9487372,2
57218050076,9487466,2
57410101082,9487483,5
56025876174,9487591,5
57410101082,9487614,5
57218050076,9487704,2
57410101082,9490850,5
10000085371,9526103,4
52740020050,9526135,3
53620010001,9526383,3
53620010028,9526383,3
50052110078,9526394,3
50052110076,9526394,3
53620010001,9526537,3
53620010028,9526537,3
50052110078,9526538,3
50052110076,9526538,3
50052110078,9526539,3
50052110076,9526539,3
50052110078,9526540,3
50052110076,9526540,3
57050100076,9526549,7
52400000031,9526559,1
50052110078,9526733,3
50052110076,9526733,3
50052110076,9526734,3
50052110078,9526734,3
50052110078,9526735,3
50052110076,9526735,3
50052110076,9526831,3
50052110078,9526831,3
57050100076,9527046,7
57050100076,9527123,7
50052110078,9527133,3
50052110076,9527133,3
50052110076,9527134,3
50052110078,9527134,3
54589353178,9527173,3
54589353176,9527173,3
50052110076,9527173,3
50052110078,9527173,3
52400000031,9527175,1
10000085371,9527224,4
50052110078,9527228,3
50052110076,9527228,3
53620010001,9527292,3
53620010028,9527292,3
50052110076,9527491,3
50052110078,9527491,3
57050100076,9527551,7
10000085371,9527593,4
57045970076,9527619,2
10000085371,9528743,4
10000085371,9529980,4
53620010001,9530417,3
53620010028,9530417,3
50052110076,9530853,3
50052110078,9530853,3
53620010001,9550431,3
53620010028,9550431,3
10000085371,9551111,4
50052110078,9551404,3
50052110076,9551404,3
57050100076,9552826,7
57050100076,9553164,7
57050100076,9553363,7
54589371155,9575201,3
54589371175,9575201,3
54589371175,9575307,3
54589371155,9575307,3
10000085373,9676830,7
10000085373,9676944,7
10000085373,9676947,7
10000085373,9677008,7
10000085373,9677052,7
53700060051,9677056,7
54100024932,9677306,3
54100024932,9677354,3
54800110055,9677489,3
54132220050,9677664,2
54800110055,9677671,3
54800110055,9677740,3
10000085373,9677791,7
10000085373,9677878,7
10000085373,9677919,7
10000085373,9677932,7
54800110055,9681214,3
10000085373,9681663,7
10000085373,9682030,7
53700060051,9682115,7
54800110055,9683567,3
54100024932,9683705,3
10000085373,9685614,7
10000085373,9706165,7
57410101082,9707422,5
57410101082,9708850,5
55220010013,9802527,5
55220010013,9802529,5
55220010013,9802540,5
55220010013,9802643,5
55220010013,9802666,5
51500050013,9803472,5
51500050013,9803685,5
51300010013,9808596,5
54610030075,9836386,1
53700060051,9857388,7
55220010013,9858585,5
52800051060,9859110,4
53700060051,9878730,7
53700060051,9878738,7
53700060051,9878740,7
53700060051,9878742,7
53700060051,9878845,7
53700060051,9878847,7
53700060051,9878848,7
53700060051,9878849,7
53700060051,9880832,7
53700060051,9886451,7
51500050013,9911514,5
51111008976,10118257,3
53700048051,10121617,7
53700048051,10121852,7
53700048051,10121934,7
53700048051,10121983,7
51111111177,10121994,3
51111111175,10121994,3
52800051060,10123375,4
54420933024,10149597,4
53100010076,10149685,2
54420933024,10150148,4
54420933024,10150249,4
54420933024,10159567,4
54100024932,10204341,3
54100024932,10204831,3
51111122077,10249297,3
51111122075,10249297,3
52370020076,10251782,2
51530011350,10285023,2
52277610055,10285421,4
51111122075,10308251,3
51111122077,10308251,3
53700048182,10308337,5
53700048182,10351537,5
57050100076,10355612,7
57050100076,10356065,7
57050100076,10356148,7
53700048182,10356217,5
53700048182,10356266,5
53700048182,10356440,5
57050100076,10356469,7
57050100076,10356531,7
57050100076,10356541,7
57050100076,10356542,7
57050100076,10356677,7
57050100076,10356803,7
54100027032,10456414,3
55000081033,10457110,4
55000081033,10457504,4
55000081033,10462989,4
55000081033,10464252,4
55000081033,12130522,4
55000081033,12132164,4
55000081033,12132279,4
55000081033,12132648,4
55000081033,12132685,4
55000081033,12133392,4
55000081033,12133909,4
53800030050,12171407,2
51111122075,12188194,3
51111122077,12188194,3
51111122077,12188328,3
51111122075,12188328,3
51111122075,12188390,3
51111122077,12188390,3
51111122075,12194436,3
51111122077,12194436,3
53800030050,12203031,2
51111122075,12203310,3
51111122077,12203310,3
52000030042,12263491,2
52000030042,12263494,2
52000030042,12263785,2
57050100076,12300931,7
55000081033,12325891,4
53700060051,12352407,7
57482000035,12354821,7
54610030075,12355478,1
57482000035,12384270,7
54610030075,12384779,1
52100020075,12385374,1
52100020075,12385375,1
52100020075,12386123,1
52740020050,12488281,3
53620010001,12523563,3
54589314175,12523563,3
54589314177,12523563,3
53620010001,12523992,3
54589314175,12523992,3
54589314177,12523992,3
54589314175,12523993,3
53620010001,12523993,3
54589314177,12523993,3
53620010001,12524009,3
54589314175,12524009,3
54589314177,12524009,3
52400000031,12524028,1
54100027032,12524275,3
52400000031,12524379,1
54100027032,12524699,3
52400000031,12524774,1
54589314177,12524960,3
53620010001,12524960,3
54589314175,12524960,3
52400000031,12525017,1
52400000031,12525157,1
54100027032,12525256,3
52400000031,12525264,1
54100027032,12525346,3
53620010001,12526314,3
54589314175,12526314,3
54589314177,12526314,3
54100027032,12527335,3
54100027032,12527797,3
54589314177,12527821,3
54589314175,12527821,3
53620010001,12527821,3
54100027032,12530431,3
54100027032,12538549,3
54589314175,12538907,3
54589314177,12538907,3
53620010001,12538907,3
54589314177,12541857,3
53620010001,12541857,3
54589314175,12541857,3
54100027032,12541932,3
52277610055,12582116,4
52277610055,12582361,4
54100024932,12605674,3
54100024932,12605917,3
52740020050,12649328,3
54800110055,12701917,3
50813700076,12731450,5
50813700076,12731611,5
50813700076,12731690,5
50813700076,12731797,5
58087858576,12810862,7
58087858576,12810907,7
58087858576,12810908,7
58087858576,12811063,7
58087858576,12811788,7
58087858576,12812433,7
58087858576,12814320,7
58087858576,12818315,7
53663271076,13005962,1
53663271277,13005962,6
53663271076,13007355,1
53663271277,13007355,6
53663271076,13007356,1
53663271277,13007356,6
53663271076,13007435,1
53663271277,13007435,6
55100044075,13007499,1
55100044075,13007693,1
53800030050,13007767,2
53663271076,13007846,1
53663271277,13007846,6
53800030050,13007962,2
58660017075,13007989,2
58660017075,13007995,2
53800030050,13008065,2
53620064076,13008079,2
55100044075,13008227,1
53800030050,13008234,2
53800030050,13008280,2
53800030050,13008327,2
53663271076,13008334,1
53663271277,13008334,6
53663271076,13008412,1
53663271277,13008412,6
53663271076,13009030,1
53663271277,13009030,6
53663271076,13009718,1
53663271277,13009718,6
53663271076,13010206,1
53663271277,13010206,6
53663271076,13010537,1
53663271277,13010537,6
53663271076,13011457,1
53663271277,13011457,6
53663271076,13013107,1
53663271277,13013107,6
53663271076,13013322,1
53663271277,13013322,6
53663271076,13013786,1
53663271277,13013786,6
53800030050,13014170,2
53663271076,13017582,1
53663271277,13017582,6
53663271076,13017642,1
53663271277,13017642,6
53663271076,13017741,1
53663271277,13017741,6
54589320778,13038706,3
54589320776,13038706,3
54589320776,13038750,3
54589320778,13038750,3
54589320776,13039006,3
54589320778,13039006,3
54589320776,13039014,3
54589320778,13039014,3
54589320087,13039089,3
54589320078,13039089,3
54589320076,13039089,3
54589320776,13039091,3
54589320778,13039091,3
54589320776,13039319,3
54589320778,13039319,3
54589320576,13039432,3
54589320578,13039432,3
54589320776,13039538,3
54589320778,13039538,3
54589320576,13039585,3
54589320578,13039585,3
54589320776,13039630,3
54589320778,13039630,3
57050100076,13039646,7
54589320578,13039914,3
54589320576,13039914,3
54589320087,13039977,3
54589320078,13039977,3
54589320076,13039977,3
54589320776,13040053,3
54589320778,13040053,3
53620064076,13040097,2
54589320578,13040221,3
54589320576,13040221,3
57050100076,13040237,7
54589330475,13094964,3
58087858576,13094977,7
58087858576,13095037,7
54589320776,13095098,3
54589320778,13095098,3
58087858576,13095190,7
58087858576,13095248,7
58087858576,13095298,7
54589320776,13095316,3
54589320778,13095316,3
58087858576,13095352,7
54589320776,13095364,3
54589320778,13095364,3
58087858576,13095419,7
58087858576,13095458,7
58087858576,13095467,7
58087858576,13095473,7
58087858576,13095474,7
58087858576,13095573,7
54589330475,13095580,3
58087858576,13095581,7
58087858576,13095672,7
54589330475,13095719,3
58087858576,13097227,7
58087858576,13097497,7
54589330475,13097940,3
54589330475,13098765,3
53700048182,13115301,5
53700048182,13115319,5
53700048182,13115322,5
50813700076,13115463,5
51380040009,13115500,1
53700048182,13115570,5
50813700076,13115575,5
10000085373,13115578,7
53700048182,13115620,5
53700048182,13115621,5
10000085373,13115642,7
10000085373,13115643,7
50813700076,13115656,5
53700048182,13115692,5
10000085373,13115754,7
50813700076,13115761,5
53700048182,13115792,5
50813700076,13115799,5
53700048182,13115974,5
10000085373,13115980,7
50813700076,13116009,5
10000085373,13117695,7
10000085373,13117952,7
10000085373,13127591,7
53700048182,13159598,5
50052110076,13189883,3
50052110078,13189883,3
50052110078,13190127,3
50052110076,13190127,3
50052110078,13190195,3
50052110076,13190195,3
57050100076,13190266,7
54589320087,13190279,3
54589320076,13190279,3
54589320078,13190279,3
54589320076,13190368,3
54589320087,13190368,3
54589320078,13190368,3
54589320087,13190390,3
54589320078,13190390,3
54589320076,13190390,3
57050100076,13190405,7
54589320078,13190571,3
54589320076,13190571,3
54589320087,13190571,3
50052110076,13190643,3
50052110078,13190643,3
54800110055,13213107,3
54800110055,13213524,3
53700060051,13382070,7
58978500076,13382529,1
53320051055,13416096,7
53700060051,13417491,7
53700060051,13417503,7
54589371155,13511757,3
54589371175,13511757,3
54589371155,13511894,3
54589371175,13511894,3
51111124078,13768202,3
51111120076,13768202,3
54800110055,13850379,3
54800110055,13871688,3
54800110055,13876043,3
54800110055,13877012,3
54800110055,13877109,3
54800110055,13877113,3
54800110055,13877191,3
54800110055,13877192,3
54800110055,13877248,3
54800110055,13879509,3
54800110055,13879550,3
54759930033,14024802,4
57455024475,14024972,2
54100010032,15452272,3
54100010032,15452556,3
50052110076,16058653,3
50052110078,16058653,3
50052110076,16058657,3
50052110078,16058657,3
50052110078,16058672,3
50052110076,16058672,3
50052110078,16058968,3
50052110076,16058968,3
50052110076,16099842,3
50052110078,16099842,3
50052110078,16099852,3
50052110076,16099852,3
54470030065,2224647,30
54470030065,3052359,30
54470030065,131847,30
53010030033,102527,30
53010030033,839818,30
51258700050,6978978,30
51140060028,6546595,30
51140060028,6546595,30
52920000028,6546595,30
51111078160,1054080,30
51111075576,8118786,30
53574200033,900704,30
58087858076,1136545,30
53574200033,1014297,30
57023000076,865907,30
51111037250,1982709,30
51111037250,952280,30
54119611009,843980,30
58087858076,6442920,30
54300020076,9298551,30
54300020076,9297067,30
53010030033,91861,30
51015877076,1064798,30
54119611009,1108441,30
51111073950,1085357,30
53010030033,9487931,30
54800000033,7477786,30
54800000033,7466861,30
53700060051,9878732,30
53010030033,847149,30
56414440013,535287,30
51300010013,2276914,30
50076613076,922961,30
55150000036,1130470,30
10000085319,1133694,30
51111075545,6607366,30
52420010075,477011,30
55000035078,999781,30
51254711078,1007240,30
51254711078,1775844,30
51111038250,9527417,30
51116200076,6544510,30
53700060051,9878726,30
53600040087,10204775,30
55150000034,1130470,30
52540022975,1116000,30
54119611009,82789,30
52420010075,939546,30
54800000033,999389,30
53700012075,969601,30
54300020076,835247,30
53700060051,110801,30
53700060051,1175283,30
53700060051,948001,30
51780071232,994923,30
57790000075,9705312,30
57790000075,9672070,30
57790000075,10149871,30
53700060051,879807,30
53010030033,10312347,30
54119611009,824037,30
51111074130,1984332,30
51111074130,987628,30
51111074130,1205634,30
54119611009,1277994,30
54119611009,917646,30
54119611009,85636,30
51600070033,1135552,30
51410030033,936886,30
51410030033,2030863,30
54850011076,5703067,30
54850011076,5577022,30
57487300042,1028432,30
55450010033,927238,30
53010030033,10182723,30
53010030033,10183117,30
51110081504,1029479,30
51110081504,64578,30
51258700050,859129,30
57127920033,10199653,30
57127900016,10199653,30
55320020075,6602404,30
52120020075,6602404,30
54420933024,10149597,30
57127900055,10183023,30
57127900055,10201384,30
57127920033,10183023,30
57127920033,10201384,30
57127900016,10183023,30
53700060051,836745,30
57910000076,924059,30
55100090033,549292,30
54133500050,1038872,30
55000035078,1002236,30
53574200033,1008483,30
54300085075,1018767,30
54300085075,410281,30
51380000051,863263,30
57127900016,10201384,30
55150035235,10311749,30
53700012075,906854,30
55100090033,984669,30
53600030082,7119938,30
51111010133,3018816,30
51600070033,7168317,30
57047094032,1024020,30
53010030033,10285856,30
51258700050,1928968,30
51258700050,906808,30
53574200033,1074496,30
51111078565,1046839,30
51111078565,1483532,30
51111078565,2077606,30
51600070033,7198148,30
53700060051,7166456,30
51111121076,7466949,30
53010030033,10258061,30
53010030033,10312172,30
51111078565,985234,30
54154888076,1080911,30
51600070033,1431793,30
51600070033,1071342,30
51600070033,66880,30
51960010076,1770364,30
51960010076,1008531,30
51410030033,967041,30
51410030033,1816362,30
54800000033,7464354,30
51111075576,8064782,30
51111075576,8184157,30
51111075576,9704627,30
51111075576,7164017,30
51111075576,9440040,30
53600011082,13115287,30
53600011082,13119123,30
51111079140,1114992,30
51111079140,1224424,30
51111121076,932813,30
58087858076,981052,30
51600070033,1779963,30
53076800074,1051456,30
57231020034,1082026,30
55480017133,9299431,30
55480017133,9297178,30
53600030082,944912,30
53600030082,2060222,30
53700060051,1067787,30
58087858076,1254791,30
51960010076,1098765,30
55150000036,896283,30
55150000036,1433337,30
55150000034,896283,30
55150000034,1433337,30
51600070033,31999,30
51600070033,893938,30
55150043550,12187910,30
55150043560,12187910,30
53700012075,9419419,30
51266955282,9837365,30
53010030033,9487802,30
51111008776,962588,30
53574200033,1139377,30
53800050009,489187,30
53800050009,1167069,30
53800050009,1133254,30
57124910082,969709,30
54119611009,992842,30
53600050036,9859810,30
53600050036,9858936,30
51780031076,1076782,30
51113240041,1003770,30
51300010013,1198038,30
51111037250,1846474,30
54300020076,2379403,30
54300020076,1090247,30
53810070033,903526,30
52100026076,105237,30
52100026076,992986,30
52100026076,1226408,30
54850011076,916758,30
54850011076,1620216,30
54850011076,78802,30
53010030033,10311967,30
57231020034,932210,30
51111037250,1262417,30
51111037250,937736,30
53600011082,541329,30
53600011082,2235704,30
53600011082,865751,30
53010030033,5566200,30
53010030033,5773740,30
53700012075,1075514,30
57487300042,955879,30
51111073950,1805986,30
51111073950,524759,30
51111073950,1117569,30
52920000028,6546595,30
52920000042,6546595,30
52920000042,6546595,30
52920000042,6546595,30
54119611009,823475,30
57487300042,899097,30
54200000076,1244622,30
57067041158,127217,30
57067041158,1003971,30
10000085319,8014961,30
10000085319,7177209,30
10000085319,7168293,30
10000085319,7141059,30
10000085319,7183980,30
57790000075,9837181,30
54370010042,6546595,30
54370010042,6546595,30
54370010042,6546595,30
52920000033,6546595,30
52920000033,6546595,30
52920000033,6546595,30
52920000033,6546595,30
52920000033,6546595,30
51111038250,1024384,30
58087858076,1111897,30
51116200076,1013307,30
51111073950,5591922,30
51111008776,971159,30
55150000036,1099656,30
55150000034,1099656,30
51111121076,5565840,30
54732500033,6546595,30
54732500033,6546595,30
54732500033,6546595,30
54732500033,6546595,30
54732500033,6546595,30
51111037250,6391517,30
51111037250,6544308,30
51111037250,6392003,30
51300010013,6919189,30
57047094032,7166605,30
51111074232,7410343,30
53700012075,6554524,30
53574200033,999777,30
58087858076,6442831,30
54300020076,9295700,30
51600070033,1104349,30
55000035078,819227,30
51600070033,7167902,30
10000085319,7142937,30
53574200033,1098124,30
51111074232,7410016,30
51111074232,8273943,30
51111074232,7410824,30
54800000033,7467021,30
57067041158,829019,30
52100026076,28929,30
51113240041,1091451,30
51111037250,927795,30
51111019450,963211,30
52819011176,2462012,30
52819011176,877662,30
53810070033,5567132,30
53010030033,1465712,30
51600070033,1346095,30
51600070033,1806395,30
51600070033,35828,30
51111070135,879689,30
58087858076,1077192,30
55000035078,840260,30
52920000028,1373418,30
